ALL COMETS IN THE LATEST CATALOGUE WITH LISTED 1/Aorig; ANGLES CALCULATED WITH MY CODE                                                                                    *                 
comet      class omega_e   Omega_e     cos i_e    sinb_e    omega_g    Omega_g	   cos i_g    sin b_g   alpha_g    l_g         F           q          x                   *
C/1936 K1   2A  148.475400 134.940800   0.198603   0.512449 194.053379 240.150142  -0.496006  -0.210850 329.508314  53.072570   0.355211   1.099868    8294.
C/1936 O1   2A   45.849600 265.006200  -0.529056   0.608873  50.091524   2.223124   0.471180   0.676584 140.217680  31.618092   0.765735   0.518403   11007.
C/1937 C1   1B  107.734500 128.608200   0.748360   0.631772 141.164956 211.279449  -0.073372   0.625390 354.604599  34.659762  -0.971675   1.733791      62.
C/1937 N1   2A  114.836600  59.420700  -0.833072   0.502002 345.725073  36.019988  -0.830250  -0.137439 236.951000  47.947863  -0.148483   0.862744     124.
C/1937 P1   2B  147.492400  97.795700   0.979643   0.107883 155.236909 188.158269   0.314757   0.397577  20.061804 359.897100  -0.685338   1.953657   14623.
C/1939 B1   2B  169.024300 289.613600   0.445826   0.170424  94.301168  90.750286   0.950090   0.311098  88.589255 185.276488  -0.014558   0.716496    7813.
C/1939 V1   2B  126.776900 197.111800  -0.051499   0.799910 185.081731 288.041706   0.239188  -0.086006  13.891131 109.260210   0.166362   0.945209    3327.
C/1940 O1   2A  235.736800 135.061600   0.577992  -0.674427 275.168828 223.053750  -0.206781  -0.974409 246.913069 289.426211  -0.171776   1.082228   18093.
C/1940 R2   1B  199.569000 296.590500   0.644201  -0.256182  93.228352 128.602501   0.910135   0.413654  88.531491 222.148836  -0.019303   0.367751       1.
C/1940 S1   2B  329.678200 128.068500  -0.683453  -0.368542  70.066120 310.524296  -0.833752   0.519059 257.277118 244.032291   0.195419   1.061768    -124.
C/1941 B2   1B  268.699700  43.106900  -0.978881  -0.204377 140.885597  17.098790  -0.609398   0.500195 315.270215 223.457161  -0.615414   0.790033    2029.
C/1941 K1   1B   85.321900 257.559800  -0.078746   0.993574 102.772378 346.217497   0.807667   0.575049  80.831600  91.895310  -0.149923   0.874789      78.
C/1942 C1   1B  223.415700 340.934700   0.183059  -0.675673 161.462372  96.659652   0.360029   0.296608  22.147604 269.775820  -0.524720   1.445303      16.
C/1942 C2   1A  163.620600 281.039300  -0.991478   0.036738 152.624449   8.012774  -0.382238   0.424904 335.023219 199.208420  -0.697335   4.113405     -34.
C/1942 X1   1B   39.843200 100.799000   0.941396   0.216107  49.956850 190.285969   0.181209   0.752886 164.018331 202.454124   0.952722   1.353647    7352.
C/1944 H1   1B  238.942600  29.084800   0.954822  -0.254578 185.527055 170.408180   0.346681  -0.090343  20.371403 352.329548   0.168692   2.410856    3058.
C/1944 K2   1A  336.974100 203.500300  -0.087253  -0.389655  33.354930 293.414335   0.310689   0.522614 158.628418 304.972583   0.829852   2.225933      18.
C/1946 C1   1A   54.328000 129.665000   0.294996   0.776217  94.300180 231.399397  -0.485196   0.871944 277.695754 132.590038  -0.114337   1.724129     -13.
C/1946 P1   1A  320.413000 238.335600   0.545156  -0.534228  48.968947 261.364308   0.894634   0.337045 108.151944 307.156245   0.197717   1.136113      44.
C/1946 U1   1A  348.625000  35.558800  -0.311907  -0.187390 282.678861  97.015496  -0.642415  -0.747670 255.327503 167.715371  -0.251523   2.407663      -1.
C/1947 F1   1B  303.754500 353.909800   0.773824  -0.526626 229.994459 141.873916   0.436513  -0.689153  37.042397 349.353478   0.797186   0.559799    5924.
C/1947 O1   1A    9.375200 311.796100  -0.127606   0.161567 323.823158  61.062367   0.571265  -0.484481 139.230108  38.389700  -0.641958   2.827968     234.
C/1947 S1   1A  350.214600 271.439800  -0.772380  -0.107951 348.348024   7.737916   0.166735  -0.199139 170.203871   5.768664  -0.384611   0.748125      24.
C/1947 Y1   1B   61.924100 199.301000   0.215876   0.861520 124.593599 275.034488   0.396840   0.755605  37.289147  65.118774  -0.787540   1.499557      28.
C/1948 E1   1A   66.898000 247.652500  -0.050931   0.918614  97.688287 330.270849   0.779996   0.620159  83.873699  70.089995  -0.103839   2.107056      34.
C/1948 L1   2B  317.055500 203.820900   0.919486  -0.267830  56.789030 212.894793   0.598590   0.670211 126.240819 255.333318   0.588119   0.207628     525.
C/1948 N1   1A  229.950300 120.603200  -0.646357  -0.584093 332.455195 307.217121  -0.887131  -0.213425 245.237717 332.046792  -0.174669   2.517207     498.
C/1948 T1   1A   73.464800 122.120600  -0.906882   0.403959 207.337545 345.878171  -0.758181  -0.299439 307.378443 144.475183   0.346883   3.261102      34.
C/1948 V1   2A  107.252100 211.039500   0.919705   0.374946 214.162537 212.025042   0.636345  -0.433177  44.912232  55.382214   0.552991   0.135421    1294.
C/1948 W1   2A  274.209200  67.668500   0.041781  -0.996432 243.097688 149.859390  -0.784977  -0.552480 289.651773 272.736516   0.309739   1.273428    2633.
C/1949 K1   1A   40.090500 222.327100  -0.660671   0.483432  79.791299 332.822485   0.115823   0.977545 146.657799   5.569918   0.344177   2.553231     263.
C/1949 N1   1B   89.530000 309.709900  -0.271753   0.962335  49.018012  52.468347   0.500870   0.653397 138.575111  82.433997   0.741773   2.058177     735.
C/1950 K1   1A  192.468500  38.890500  -0.810606  -0.126431  89.263874  47.447906  -0.726677   0.686922 269.304141 318.460859   0.012125   2.572335      37.
C/1951 P1   1B  269.620600  76.894200  -0.887282  -0.461217 109.280200  16.673722  -0.831933   0.523756 282.419778 263.868185  -0.191918   0.740427    1348.
C/1952 H1   2A  144.884600 122.355600  -0.375063   0.533233 213.204806 269.498137  -0.860742  -0.278768 296.327766  60.103101   0.237468   1.282696   13506.
C/1952 M1   2A   96.582500 188.643800   0.700260   0.709181 169.907792 238.386738   0.448507   0.156620  27.007730  53.822595  -0.275635   1.201925     148.
C/1952 Q1   1B  191.625900 221.391700   0.513311  -0.172946 270.366620 262.316255   0.754156  -0.656682  90.319236 172.802383  -0.005519   1.664977    3277.
C/1952 W1   1B  253.821800 343.581600  -0.125051  -0.952861 195.862566  82.135556   0.171311  -0.269290  10.246441 264.922418   0.510413   0.777729    -125.
C/1953 G1   1B   85.740000 275.885600  -0.067272   0.994978  75.585259  18.068726   0.826572   0.545112  99.620646  90.795137   0.152752   1.022132    2983.
C/1954 M2   2A  254.727500  75.568400   0.025469  -0.964371 233.035743 161.167203  -0.829861  -0.445824 292.013713 293.371156   0.299163   0.746377      36.
C/1954 O1   2A  357.260100 122.824800  -0.440788  -0.042908  72.370725 277.569377  -0.868542   0.472339 260.195065 207.665872   0.141796   0.677461      49.
C/1954 O2   1A  144.670600 265.339900  -0.180332   0.568796 150.002187   0.325093   0.761728   0.323927  53.623718 156.587838  -0.363516   3.869934      42.
C/1954 Y1   1A   57.297500  72.872300   0.180521   0.827663  36.275696 162.377424  -0.728744   0.405168 232.854252 134.237764   0.447354   4.076871      39.
C/1955 G1   1A   73.750000 321.334700  -0.558219   0.796547  29.846642  47.908306   0.165530   0.490815 169.047892  53.333926   0.839681   4.495680      82.
C/1955 L1   2A   32.514300  48.941600   0.061021   0.536508 346.183556 130.055591  -0.629416  -0.185573 219.832235 138.854626  -0.280062   0.534419   20013.
C/1955 N1   2A   13.218300 303.465900   0.642348   0.175249 273.864244 125.730841   0.869688  -0.492480  92.190472  40.171930  -0.032765   1.427450    4353.
C/1955 O1   2A  348.192900 339.421300  -0.301074  -0.195123 292.800683  71.138427   0.131914  -0.913803 161.047541  53.716591  -0.702056   0.884616    -727.
C/1956 F1-A 1A   13.259400 233.656300   0.836748   0.125595 135.384388 218.680186   0.802014   0.419516  62.069973   0.324764  -0.356742   4.447262      17.
C/1957 P1   1B   40.319700  68.324200  -0.068731   0.645522   5.096839 144.830697  -0.842317   0.047883 237.488620 140.534252   0.051412   0.354933    2001.
C/1958 D1   1B   16.465800 151.194400   0.962275   0.077118  71.817666 201.320983   0.367119   0.883729 128.330730 249.503729   0.513010   1.322689     256.
C/1958 R1   1A  100.736100 323.778800   0.480872   0.861443  26.053300 109.306505   0.681272   0.321513 133.989105 127.727526   0.422884   1.628198      76.
C/1959 O1   2B  186.506900 105.735000   0.975025  -0.025169 201.401814 190.144220   0.299889  -0.348111  18.656728  16.847790   0.618379   1.250534    -446.
C/1959 Q1   2A  124.708500 159.922700   0.665796   0.613367 180.194015 231.490535   0.116009  -0.003363   6.661865  51.513042   0.006681   1.150354     593.
C/1959 X1   1B   84.692500 100.620500   0.941859   0.334568  94.651547 190.211827   0.182361   0.979993  66.382993 304.256782  -0.156281   1.253464      69.
C/1960 M1   1B   46.460700 307.261900  -0.580269   0.590378  12.826122  37.697741   0.268790   0.213823 164.028801  41.199679   0.401631   4.266927      40.
C/1960 Y1   2A  136.613900 177.277800  -0.874240   0.333491 212.728546 333.470504  -0.449633  -0.482924 329.104252 137.352501   0.725747   1.061612   10480.
C/1961 O1   2B  270.700800 298.954500   0.912037  -0.410077 132.260489 168.097634   0.762709   0.478650  60.306050 308.088586  -0.416363   0.040199     792.
C/1961 R1   1A  233.555200 155.438500  -0.893199  -0.361721 330.040186 335.378884  -0.602001  -0.398762 221.029764 354.515802  -0.551725   2.133412    4935.
C/1961 T1   2A  126.574900 247.355200  -0.911480   0.330342 145.659577 357.454323  -0.122142   0.559885 351.522993 182.224358  -0.917672   0.681129   13656.
C/1962 C1   1B   11.473100 304.677600   0.422394   0.180293 298.287484  96.261315   0.851385  -0.461900 106.276138  38.558396  -0.229636   0.031397      25.
C/1963 A1   1A  336.301800  53.218700  -0.943505  -0.133180 202.126052  22.268104  -0.701371  -0.268471 313.272515 186.351600   0.354546   0.632139   11389.
C/1963 F1   2A  146.622100  43.464800   0.065936   0.548961  97.343018 125.727520  -0.570225   0.814752 280.432860  22.993056  -0.171088   1.537101    1281.
C/1963 R1   2A   86.160100   7.939300  -0.814947   0.578235   8.146389  47.167442  -0.480527   0.124270 208.965374  43.232487   0.215766   0.005065   10697.
C/1964 L1   1B   58.424500 309.870100  -0.950148   0.265638  22.599374  18.513649  -0.266811   0.370354 196.692550  12.176396   0.659044   0.500363    8131.
