  52P               1969 May  10.8205  1.773426  0.524049  7.19  338.0929  146.5803   16.8324  69 May  19    23     1968    -    1984    9    Harrington-Abell            Nakano      1987
  52P               1976 Apr. 21.8183  1.775963  0.540097  7.59  138.4442  337.4907   10.1707  76 Apr. 12    23     1968    -    1984    9    Harrington-Abell            Nakano      1987
  52P               1983 Dec.  1.6692  1.785063  0.538840  7.62  138.5655  337.4312   10.1610  83 Dec. 12    23     1968    -    1984    9    Harrington-Abell            Nakano      1987
  52P               1991 July  6.9277  1.774389  0.540439  7.59  138.6639  337.3453   10.1828  91 July  3  0.00     1968    -    1984    9    Harrington-Abell            Nakano      1988
  53P/1954 R1       1954 Feb. 20.7615  2.414454  0.550140 12.4   134.3761  149.6494    6.5843  54 Feb. 27   143     1954    -    1989    9    Van Biesbroeck              Muraoka     1990
  53P/1965 J1       1966 July 17.8176  2.409690  0.550420 12.4   134.2719  149.5052    6.5918  66 July 14   143     1954    -    1989    9    Van Biesbroeck              Muraoka     1990
  53P               1978 Dec.  3.0221  2.395456  0.552515 12.4   134.2776  149.2518    6.6127  78 Nov. 28   143     1954    -    1989    9    Van Biesbroeck              Muraoka     1990
  53P               1991 Apr. 24.7007  2.400908  0.552661 12.4   134.1726  149.1134    6.6137  91 Apr. 14   143     1954    -    1989    9    Van Biesbroeck              Muraoka     1990
  54P/1844 Q1       1844 Sept. 2.9748T 1.186379  0.617410  5.46  279.0523   65.6261    2.9202  44 June 28    78  44 Sept. 3 - 44 Dec. 31 8    de Vico-Swift               Shaporev    1978
  54P/1894 W1       1894 Oct. 12.6265  1.391598  0.571921  5.86  296.7799   49.9680    2.9750  94 Oct. 19    18     1894    -    1965    9    de Vico-Swift               Nakano      1992
  54P/1965 M1       1965 Aug. 23.2749  1.624446  0.524433  6.31  325.4264   25.0688    3.6128  65 Aug. 28    18     1894    -    1965    9    de Vico-Swift               Nakano      1992
  55P/1366 U1       1366 Oct. 18.543   0.97623   0.90640  33.7   164.481   225.430   162.239   66 Oct. 19          (1699)   -    1965    9    Tempel-Tuttle               Yeomans     1981
  55P/1699 U1       1699 Oct. 10.950   0.96402   0.90805  33.9   168.912   230.707   162.554   99 Oct.  1          (1699)   -    1965    9    Tempel-Tuttle               Yeomans     1981
  55P/1865 Y1       1866 Jan. 11.6208  0.976578  0.906067 33.5   170.8942  233.2486  162.6887  65 Dec. 30    49     1865    -    1965    9    Tempel-Tuttle               @MarWil     1995
  55P/1965 M2       1965 Apr. 29.9982  0.981665  0.904433 32.9   172.5552  235.1120  162.7048  65 Apr. 30    49     1865    -    1965    9    Tempel-Tuttle               @MarWil     1995
  56P/1959 B1       1958 Sept. 5.2403  2.543740  0.503931 11.6    44.3613  346.9619    8.1716  58 Aug. 25    27     1958    -    1982    9    Slaughter-Burnham           Nakano      1990
  56P/1969 V1       1970 Apr. 13.3681  2.543673  0.504138 11.6    44.2909  346.7991    8.1654  70 Apr.  4    27     1958    -    1982    9    Slaughter-Burnham           Nakano      1990
  56P               1981 Nov. 19.1377  2.544534  0.503892 11.6    44.2004  346.6305    8.1595  81 Nov. 12    27     1958    -    1982    9    Slaughter-Burnham           Nakano      1990
  56P               1993 June 22.4252  2.543058  0.503566 11.6    44.1133  346.4437    8.1557  93 June 22  0.00     1958    -    1982    9    Slaughter-Burnham           Nakano      1990
  57P/1941 O1       1941 July 21.2094  1.305191  0.583598  5.55   69.2493  230.3906    3.2582  41 July 25    86*    1941    -    1983    9    du Toit-Neujmin-Delporte    Marsden     1987
  57P/1970 N2       1970 Oct.  7.2233  1.672105  0.509748  6.30  114.2283  189.9751    2.8421  70 Oct. 21    22*    1970    -    1989    9    du Toit-Neujmin-Delporte    Muraoka     1992
  57P               1983 June  1.3182  1.708132  0.502854  6.37  115.1588  189.1500    2.8461  83 May  26    22*    1970    -    1989    9    du Toit-Neujmin-Delporte    Nakano      1992
  57P               1989 Oct. 18.4269  1.715330  0.501677  6.39  115.2978  189.0550    2.8461  89 Oct.  1    22*    1970    -    1989    9    du Toit-Neujmin-Delporte    Nakano      1992
  57P               1996 Mar.  5.6107  1.719628  0.500770  6.39  115.1920  188.9902    2.8453  96 Mar. 18    22*    1970    -    1989    9    du Toit-Neujmin-Delporte    Nakano      1993
  58P/1936 S1       1936 Oct.  3.3680  1.462680  0.650596  8.57  197.2803  165.1350   13.2898  36 Sept.29    41*    1936    -    1978    9    Jackson-Neujmin             Forti       1989
  58P/1970 R1       1970 Aug.  6.4328  1.427645  0.654216  8.39  196.2450  163.9148   14.0619  70 Aug.  2    96*    1970    -    1995    9    Jackson-Neujmin             Nakano      1995
  58P               1978 Dec. 26.2209  1.425273  0.654443  8.38  196.2883  163.8227   14.0661  79 Jan.  7    96*    1970    -    1995    9    Jackson-Neujmin             Nakano      1995
  58P               1987 May  24.5244  1.437592  0.652555  8.42  196.6024  163.8171   14.0588  87 May   5    96*    1970    -    1995    9    Jackson-Neujmin             Nakano      1995
  58P               1995 Oct.  6.6057  1.381174  0.661418  8.24  200.3500  160.7184   13.4783  95 Oct. 10    96*    1970    -    1995    9    Jackson-Neujmin             Nakano      1995
  59P/1963 Q1       1963 Dec.  7.0119  2.213179  0.486529  8.95  131.1681  316.1635    8.9966  63 Nov. 27   142*    1963    -    1989    9    Kearns-Kwee                 Kobayashi   1989
  59P/1971 O1       1972 Nov. 28.4349  2.228585  0.485230  9.01  131.2213  316.1312    8.9836  72 Nov. 19   142*    1963    -    1989    9    Kearns-Kwee                 Kobayashi   1989
  59P               1981 Nov. 30.4073  2.223543  0.485507  8.98  131.3485  315.9866    8.9906  81 Nov. 12   142*    1963    -    1989    9    Kearns-Kwee                 Kobayashi   1989
  59P               1990 Nov. 22.6078  2.215383  0.486628  8.96  131.8080  315.7524    9.0121  90 Nov.  5   142*    1963    -    1989    9    Kearns-Kwee                 Kobayashi   1989
  60P/1965 A2       1965 Feb.  9.2874  1.768983  0.506533  6.79  202.9544  288.4644    6.7371  65 Feb.  9    39*    1965    -    1985    9    Tsuchinshan 2               Nakano      1988
  60P/1971 S1       1971 Nov. 29.9207  1.775068  0.505537  6.80  203.1137  288.3815    6.7283  71 Nov. 25    39*    1965    -    1985    9    Tsuchinshan 2               Nakano      1988
  60P               1978 Sept.20.9968  1.784574  0.504153  6.83  203.1318  288.3887    6.7174  78 Sept. 9    39*    1965    -    1985    9    Tsuchinshan 2               Nakano      1988
  60P               1985 July 21.1851  1.794130  0.502399  6.85  203.1083  288.3553    6.7055  85 Aug.  3    39*    1965    -    1985    9    Tsuchinshan 2               Nakano      1988
  60P               1992 May  20.0935  1.782157  0.504409  6.82  203.1093  288.3433    6.7176  92 May  18 +0.01*    1965    -    1985    9    Tsuchinshan 2               Nakano      1989
  61P/1949 S1       1949 Nov. 27.1244  2.233803  0.404994  7.27  215.3857  168.0826    6.1452  49 Nov. 20    58*    1949    -    1978    9    Shajn-Schaldach             Forti       1989
  61P/1971 S2       1971 Oct.  1.9500  2.227408  0.406305  7.27  215.1364  167.9559    6.1444  71 Oct. 16    50*    1971    -    1987    9    Shajn-Schaldach             Nakano      1990
  61P               1979 Jan.  8.9773  2.223171  0.406751  7.25  215.3147  167.8845    6.1475  79 Jan.  7    50*    1971    -    1987    9    Shajn-Schaldach             Nakano      1990
  61P               1986 May  27.3655  2.330760  0.389599  7.46  216.5340  166.9309    6.0841  86 May  10    50*    1971    -    1987    9    Shajn-Schaldach             Nakano      1990
  61P               1993 Nov. 15.9828  2.344551  0.387678  7.49  216.5548  166.8929    6.0772  93 Nov. 29 -0.03*    1971    -    1987    9    Shajn-Schaldach             Nakano      1990
  62P/1965 A1       1965 Jan. 28.6249  1.486317  0.578252  6.62   22.6538   96.9083   10.5279  65 Feb.  9    57*    1965    -    1991    9    Tsuchinshan 1               Williams    1995
  62P/1971 Y1       1971 Sept.16.2011  1.492411  0.577226  6.63   22.7515   96.8535   10.5155  71 Sept. 6    57*    1965    -    1991    9    Tsuchinshan 1               Williams    1995
  62P               1978 May   7.4434  1.499471  0.576111  6.65   22.8098   96.8699   10.5029  78 May  12    57*    1965    -    1991    9    Tsuchinshan 1               Williams    1995
  62P               1985 Jan.  2.3903  1.507832  0.574550  6.67   22.8033   96.8434   10.4878  85 Jan. 15    57*    1965    -    1991    9    Tsuchinshan 1               Williams    1995
  62P               1991 Aug. 30.5555  1.497507  0.576335  6.65   22.7930   96.8497   10.5017  91 Aug. 12    57*    1965    -    1991    9    Tsuchinshan 1               Williams    1995
  63P/1960 G1       1960 Mar. 17.3625  1.926958  0.654545 13.2   166.7375  359.7153   19.6954  60 Mar.  7    25     1960    -    1973    9    Wild 1                      Marsden     1985
  63P/1973 A2       1973 July  2.8423  1.980511  0.647087 13.3   167.9476  358.8987   19.8972  73 July 17    25     1960    -    1973    9    Wild 1                      Marsden     1985
  64P/1889 W1       1889 Nov. 30.1101T 1.357721  0.689656  9.15   69.8049  331.8819   10.3052  89 Nov. 14    64*    1889    -    1991    9    Swift-Gehrels               Nakano      1991
  64P/1973 C1       1972 Aug. 31.0468  1.354222  0.692104  9.22   84.3802  314.9559    9.2601  72 Aug. 31    47     1973    -    1982    9    Swift-Gehrels               Nakano      1987
  64P               1981 Nov. 27.4540  1.361024  0.691327  9.26   84.5086  314.7561    9.2490  81 Nov. 12    47     1973    -    1982    9    Swift-Gehrels               Nakano      1987
  64P               1991 Feb. 22.7248  1.355134  0.691601  9.21   84.8159  314.4426    9.2549  91 Mar.  5    64*    1889    -    1991    9    Swift-Gehrels               Nakano      1991
  65P/1954 P1       1953 May  20.3907  3.305925  0.176108  8.04  173.9517   80.4018   10.8648  53 May  23    79*    1954    -    1978    9    Gunn                        Forti       1989
  65P/1970 U2       1969 Apr. 18.8866  2.441470  0.319514  6.80  197.1534   68.7024   10.3959  69 Apr.  9    79*    1954    -    1978    9    Gunn                        Forti       1989
  65P               1976 Feb. 10.8260  2.444534  0.319079  6.80  197.5141   68.6415   10.3899  76 Jan. 23    98*    1970    -    1983    9    Gunn                        Forti       1989
  65P               1982 Nov. 26.8877  2.459151  0.316367  6.82  197.0172   68.5489   10.3853  82 Nov.  7   100*    1980    -    1993    9    Gunn                        Nakano      1993
  65P               1989 Sept.24.9703  2.471556  0.314392  6.84  196.9749   68.5310   10.3746  89 Oct.  1   100*    1980    -    1993    9    Gunn                        Nakano      1993
  65P               1996 July 24.4009  2.461927  0.316313  6.83  196.8173   68.5190   10.3799  96 July 16   100*    1980    -    1993    9    Gunn                        Nakano      1993
  66P/1944 K1       1944 June 17.4946  1.276938  0.787984 14.8   257.0249   23.1479   18.7500  44 May  30    43     1944    -    1974    9    du Toit                     Sitarski    1985
  66P/1974 F2       1974 Apr.  1.4969  1.294036  0.786982 15.0   257.2167   22.8299   18.7084  74 Apr. 23    43     1944    -    1974    9    du Toit                     Sitarski    1985
  67P/1969 R1       1969 Sept.11.0362  1.284970  0.633015  6.55   11.2473   51.0102    7.1493  69 Sept.16   245*    1969    -    1991    9    Churyumov-Gerasimenko       Milbourn    1992
  67P/1975 P1       1976 Apr.  7.2311  1.298529  0.630557  6.59   11.3596   51.0275    7.1288  76 Apr. 12   245*    1969    -    1991    9    Churyumov-Gerasimenko       Milbourn    1992
  67P               1982 Nov. 12.0989  1.306148  0.629150  6.61   11.3675   51.0145    7.1169  82 Nov.  7   245*    1969    -    1991    9    Churyumov-Gerasimenko       Milbourn    1992
  67P               1989 June 18.3931  1.299688  0.630253  6.59   11.4252   51.0107    7.1182  89 June  3   245*    1969    -    1991    9    Churyumov-Gerasimenko       Milbourn    1992
  67P               1996 Jan. 17.6618  1.300035  0.630193  6.59   11.3868   51.0062    7.1133  95 Dec. 29   245*    1969    -    1991    9    Churyumov-Gerasimenko       Milbourn    1993
  68P/1965 U1       1965 Aug. 18.3612  1.763415  0.642216 10.9   148.0365  182.6961   10.6004  65 Aug. 28    92     1965    -    1988    9    Klemola                     Green       1990
  68P/1976 P1       1976 Aug. 10.1919  1.765594  0.641714 10.9   148.8767  182.2742   10.6338  76 Aug. 10    92     1965    -    1988    9    Klemola                     Green       1990
  68P               1987 July 22.6333  1.772769  0.640452 10.9   154.5428  176.4841   10.9498  87 July 24    92     1965    -    1988    9    Klemola                     Green       1990
  69P/1915 W1-B     1916 Jan. 31.6183  1.558116  0.546426  6.37  354.9714  115.0330   15.4985  16 Jan. 18    43     1916    -    1977    9    Taylor                      Sitarski    1985
  69P/1976 X1       1977 Jan. 11.3972  1.950791  0.465528  6.97  355.5753  108.8934   20.5427  77 Jan. 17    42     1976    -    1984    9    Taylor                      Marsden     1987
  69P               1984 Jan.  6.5705  1.961226  0.463784  6.99  355.6207  108.8710   20.5181  84 Jan. 21    42     1976    -    1984    9    Taylor                      Marsden     1987
  69P               1990 Dec. 28.8633  1.950227  0.465603  6.97  355.5590  108.8692   20.5516  90 Dec. 15    41     1984    -    1991    9    Taylor                      Marsden     1994
  70P/1970 Y1       1970 Oct.  7.0515  1.630831  0.514855  6.16  198.0285  291.9209    4.0943  70 Oct. 21    71     1970    -    1986    9    Kojima                      Marsden     1991
  70P/1977 X1       1978 May  24.5818  2.398576  0.392928  7.85  348.5088  154.8221    0.8755  78 May  12    71     1970    -    1986    9    Kojima                      Marsden     1991
  70P               1986 Apr.  4.7035  2.413806  0.390754  7.89  348.5340  154.7471    0.8764  86 Mar. 31    71     1970    -    1986    9    Kojima                      Marsden     1991
  70P               1994 Feb. 17.9949  2.399070  0.392645  7.85  348.5362  154.8033    0.8780  94 Feb. 17  0.00     1970    -    1986    9    Kojima                      Milbourn    1991
  71P/1973 L1       1973 May  24.8836  1.560384  0.500327  5.52  209.1665   59.7942    9.5038  73 June  7    77*    1973    -    1989    9    Clark                       Nakano      1992
  71P/1978 G1       1978 Nov. 26.2848  1.557079  0.500920  5.51  209.0805   59.7421    9.5018  78 Nov. 28    77*    1973    -    1989    9    Clark                       Nakano      1992
  71P               1984 May  29.0618  1.551307  0.502335  5.50  209.0580   59.7358    9.5075  84 May  20   110*    1984    -    1995    9    Clark                       Nakano      1995
  71P               1989 Nov. 28.4725  1.555925  0.501276  5.51  208.9782   59.7196    9.5002  89 Nov. 10   110*    1984    -    1995    9    Clark                       Nakano      1995
  71P               1995 May  31.0944  1.552580  0.501976  5.50  208.8476   59.7232    9.5048  95 June 12   110*    1984    -    1995    9    Clark                       Nakano      1995
  72P/1881 T1       1881 Sept.13.8301  0.725411  0.828668  8.71  312.6627   67.4826    6.8613  81 Aug. 28    28*    1881    -    1978    9    Denning-Fujikawa            Muraoka     1993
  72P/1978 T2       1978 Oct.  2.1402  0.779705  0.819862  9.01  334.3103   41.5375    8.6435  78 Oct. 19    28*    1881    -    1978    9    Denning-Fujikawa            Muraoka     1993
  73P/1930 J1       1930 June 14.1976  1.011422  0.671765  5.41  192.3494   77.7266   17.3929  30 July  3   244*    1930    -    1979    9    Schwassmann-Wachmann 3      Landgraf    1983
  73P/1979 P1       1979 Sept. 2.7836  0.940744  0.692913  5.36  198.7752   69.9529   11.4096  79 Sept. 4   133*    1979    -    1995    9    Schwassmann-Wachmann 3      Marsden     1995
  73P               1990 May  19.3008  0.936288  0.694022  5.35  198.8075   69.9357   11.4123  90 May  29   133*    1979    -    1995    9    Schwassmann-Wachmann 3      Marsden     1995
  73P               1995 Sept.22.8912  0.932773  0.694839  5.34  198.7713   69.9465   11.4234  95 Oct. 10   133*    1979    -    1995    9    Schwassmann-Wachmann 3      Marsden     1995
  74P/1967 EU       1967 Feb.  7.8242  3.545562  0.147923  8.49   90.5779   77.7830    6.6488  67 Jan. 30    98     1975    -    1989    9    Smirnova-Chernykh           Green       1990
  74P/1975 E2       1975 Aug.  6.2337  3.567154  0.145380  8.53   90.2336   77.7511    6.6423  75 Aug. 16   137     1975    -    1990    9    Smirnova-Chernykh           Nakano      1991
  74P               1984 Feb. 21.4148  3.557401  0.146216  8.51   90.9271   77.6843    6.6447  84 Mar.  1   163     1980    -    1995    9    Smirnova-Chernykh           Marsden     1995
  74P               1992 Aug.  5.9247  3.572135  0.147314  8.57   88.9952   77.4807    6.6292  92 Aug.  6   163     1980    -    1995    9    Smirnova-Chernykh           Marsden     1995
  75P/1975 C1       1975 Jan. 18.1826  1.567966  0.536925  6.23  169.6823  273.9594    5.4185  75 Jan. 28    81*    1975    -    1988    9    Kohoutek                    Muraoka     1990
  75P/1980 P1       1981 Apr. 16.8979  1.570609  0.536547  6.24  169.8216  273.8917    5.4169  81 Apr. 26    81*    1975    -    1988    9    Kohoutek                    Muraoka     1990
  75P               1987 Oct. 30.0383  1.775403  0.497894  6.65  175.6773  269.7408    5.9168  87 Oct. 12    81*    1975    -    1988    9    Kohoutek                    Muraoka     1990
  76P/1975 D1       1975 Feb. 25.7809  1.398314  0.581725  6.11  358.0189   85.3439   30.0792  75 Mar.  9    58*    1975    -    1993    9    West-Kohoutek-Ikemura       Nakano      1993
  76P/1980 V2       1981 Apr. 11.0760  1.400708  0.581264  6.12  358.1392   85.2957   30.0652  81 Apr. 26    58*    1975    -    1993    9    West-Kohoutek-Ikemura       Nakano      1993
  76P               1987 July 27.2721  1.570581  0.544408  6.40  359.8458   84.2132   30.5778  87 July 24    58*    1975    -    1993    9    West-Kohoutek-Ikemura       Nakano      1993
  76P               1993 Dec. 25.3476  1.576783  0.543283  6.41  359.9771   84.1677   30.5410  94 Jan.  8    58*    1975    -    1993    9    West-Kohoutek-Ikemura       Nakano      1993
  77P/1975 L1       1974 Nov.  4.4372  2.401815  0.342548  6.98  196.2812   15.7028   24.4075  74 Nov.  9    37*    1975    -    1988    9    Longmore                    Muraoka     1992
  77P/1981 A1       1981 Oct. 21.7745  2.399538  0.343059  6.98  195.9179   15.7063   24.4188  81 Oct.  3    37*    1975    -    1988    9    Longmore                    Muraoka     1992
  77P               1988 Oct. 12.1893  2.408874  0.341419  7.00  195.7023   15.6966   24.3925  88 Oct.  6    37*    1975    -    1988    9    Longmore                    Muraoka     1992
  77P               1995 Oct.  9.3201  2.398970  0.343060  6.98  195.7973   15.6559   24.4099  95 Oct. 10  0.00*    1975    -    1988    9    Longmore                    Muraoka     1992
  78P/1973 S1       1973 Dec.  1.6690  2.348352  0.409871  7.94  183.3164  216.3493    6.6654  73 Nov. 14    45     1973    -    1989    9    Gehrels 2                   Green       1990
  78P/1981 L1       1981 Nov. 18.8820  2.361539  0.408525  7.98  183.4484  216.2702    6.6575  81 Nov. 12    45     1973    -    1989    9    Gehrels 2                   Green       1990
  78P               1989 Nov.  3.1922  2.348274  0.409824  7.94  183.5225  216.2605    6.6676  89 Nov. 10    45     1973    -    1989    9    Gehrels 2                   Green       1990
  79P/1945 G1       1945 Apr. 18.7207  1.249903  0.587986  5.28  201.5333  359.5540    6.9293  45 Apr. 15    78*    1945    -    1987    9    du Toit-Hartley             Forti       1989
  79P/1982 C1-A     1982 Mar. 30.4456  1.194756  0.602320  5.21  251.5786  309.3810    2.9440  82 Mar. 12    78*    1945    -    1987    9    du Toit-Hartley             Forti       1989
  79P               1987 June 14.0107  1.199063  0.601224  5.21  251.5617  309.3464    2.9423  87 June 14    78*    1945    -    1987    9    du Toit-Hartley             Forti       1989
  80P/1846 M1       1846 June  3.683   1.49838   0.62166   7.88  340.917   263.412    28.904   46 May  24           1846    -   (1982)   5    Peters-Hartley              @CanMar     1982
  80P/1982 N1       1982 May   8.5695  1.622613  0.598376  8.12  338.1870  260.0598   29.8547  82 Apr. 21    27     1982    -    1990    9    Peters-Hartley              Nakano      1991
  80P               1990 June 23.6422  1.625781  0.597924  8.13  338.3040  260.1040   29.8342  90 July  8    27     1982    -    1990    9    Peters-Hartley              Nakano      1991
  81P/1978 A2       1978 June 15.8768  1.491077  0.556712  6.17   39.9512  136.7392    3.2700  78 June 21   297*    1978    -    1991    9    Wild 2                      Milbourn    1994
  81P/1983 S1       1984 Aug. 20.1697  1.494006  0.556111  6.17   40.1207  136.6641    3.2686  84 Aug.  8   297*    1978    -    1991    9    Wild 2                      Milbourn    1994
  81P               1990 Dec. 16.9189  1.578053  0.540984  6.37   41.6477  136.1997    3.2442  90 Dec. 15   297*    1978    -    1991    9    Wild 2                      Milbourn    1994
  81P               1997 May   6.6414  1.582616  0.540226  6.39   41.7740  136.1513    3.2439  97 Apr. 22   297*    1978    -    1991    9    Wild 2                      Milbourn    1994
  82P/1975 U1       1977 Apr. 23.1845  3.424352  0.151898  8.11  231.1626  243.5611    1.0988  77 Apr.  7    48     1975    -    1987    9    Gehrels 3                   Nakano      1990
  82P/1984 P1       1985 June  3.3726  3.442241  0.149290  8.14  230.9887  243.4602    1.0973  85 May  15    48     1975    -    1987    9    Gehrels 3                   Nakano      1990
  82P               1993 July 25.4208  3.427002  0.150748  8.11  231.5652  243.3433    1.1000  93 Aug.  1 +0.03     1975    -    1987    9    Gehrels 3                   Nakano      1990
  83P/1979 M2       1979 May  26.9760  1.613448  0.516827  6.10    0.2133  230.8881   22.6501  79 May   7    20     1979    -    1985    9    Russell 1                   Nakano      1987
  83P/1985 G1       1985 July  5.2295  1.611546  0.517209  6.10    0.3763  230.8420   22.6595  85 June 24    20     1979    -    1985    9    Russell 1                   Nakano      1987
  84P/1931 R1       1931 Nov. 18.9850  1.627160  0.530429  6.45  241.1042  147.4303    9.0614  31 Dec.  5   160     1931    -    1993    9    Giclas                      Marsden     1995
  84P/1978 R2       1978 Nov. 21.1565  1.731790  0.511459  6.67  247.2075  142.2217    8.5394  78 Nov. 28   160     1931    -    1993    9    Giclas                      Marsden     1995
  84P/1985 M1       1985 Oct.  1.2326  1.837760  0.494560  6.93  276.3592  112.5990    7.2874  85 Sept.12   160     1931    -    1993    9    Giclas                      Marsden     1995
  84P               1992 Sept.13.0905  1.846805  0.493209  6.96  276.4831  112.5281    7.2833  92 Sept.15   160     1931    -    1993    9    Giclas                      Marsden     1995
  85P/1975 A1       1975 Jan.  5.6148  1.093527  0.779224 11.0    11.1404   27.6389    5.9171  74 Dec. 19    44     1975    -    1986    9    Boethin                     Green       1990
  85P/1985 T2       1986 Jan. 16.4254  1.114327  0.777728 11.2    11.6756   26.4800    5.7564  86 Jan. 10    44     1975    -    1986    9    Boethin                     Green       1990
  86P/1980 G1       1980 Oct.  5.1867  2.287491  0.368123  6.89  179.3580   72.7244   15.4625  80 Oct.  8    40     1980    -    1988    9    Wild 3                      Green       1988
  86P/1987 B3       1987 Sept. 1.0587  2.291883  0.367461  6.90  179.5925   72.6693   15.4560  87 Sept. 2    40     1980    -    1988    9    Wild 3                      Green       1988
  86P               1994 July 21.2113  2.299474  0.366074  6.91  179.2720   72.6260   15.4531  94 July 27 +0.03     1980    -    1988    9    Wild 3                      Green       1991
  87P/1981 E1       1981 June 11.3663  2.182685  0.374715  6.52   24.6225  182.2492    2.5723  81 June  5    75*    1981    -    1995    9    Bus                         Marsden     1995
  87P/1987 B4       1987 Dec. 19.5178  2.192757  0.372794  6.54   24.5341  182.2117    2.5701  87 Dec. 31    75*    1981    -    1995    9    Bus                         Marsden     1995
  87P               1994 June 28.0397  2.183104  0.374620  6.52   24.3969  182.2221    2.5730  94 June 17    75*    1981    -    1995    9    Bus                         Marsden     1995
  88P               1955 Sept.30.0148  1.916213  0.448686  6.48  203.3262   85.4887    6.5156  55 Oct. 20 -0.03     1981    -    1994    9    Howell                      Marsden     1995
  88P/1981 Q1       1981 May   4.3599  1.615149  0.507534  5.94  214.6603   75.9894    5.5691  81 Apr. 26   115     1981    -    1994    9    Howell                      Marsden     1995
  88P/1987 E1       1987 Apr. 14.5399  1.612111  0.508111  5.93  214.8102   75.9429    5.5685  87 Mar. 26   115     1981    -    1994    9    Howell                      Marsden     1995
  88P               1993 Feb. 26.1003  1.409113  0.552074  5.58  234.7719   57.7274    4.3993  93 Feb. 22   115     1981    -    1994    9    Howell                      Marsden     1995
  89P/1980 S1       1980 May  19.0521  2.158532  0.416782  7.12  245.1989   45.1847   12.5308  80 May   1    14     1980    -    1987    9    Russell 2                   Nakano      1987
  89P/1987 N1       1987 July  3.7674  2.151393  0.417806  7.10  245.4033   45.1080   12.5341  87 June 14    14     1980    -    1987    9    Russell 2                   Nakano      1987
  89P               1994 Oct. 27.3760  2.276492  0.399665  7.38  249.1866   42.5329   12.0412  94 Oct. 15  0.00     1980    -    1987    9    Russell 2                   Nakano      1991
  90P/1972 T1       1973 Jan. 24.6862  2.935160  0.506535 14.5    28.9454   15.3148    9.6502  73 Feb.  7    37     1972    -    1988    9    Gehrels 1                   Green       1990
  90P/1987 Q2       1987 Aug. 10.2449  2.988504  0.510023 15.1    28.4945   13.5540    9.6193  87 July 24    37     1972    -    1988    9    Gehrels 1                   Green       1990
  91P/1983 L1       1982 Nov. 23.2545  2.510354  0.344535  7.50  353.4344  248.7252   14.0960  82 Nov.  7    41     1983    -    1990    9    Russell 3                   Green       1990
  91P/1989 A4       1990 May  17.9017  2.517271  0.343265  7.50  353.1983  248.7411   14.0858  90 May  29    41     1983    -    1990    9    Russell 3                   Green       1990
  92P/1977 T2       1977 Sept.17.5590  1.810609  0.663935 12.5   162.0815  182.9673   18.6308  77 Sept.14    30     1977    -    1989    9    Sanguin                     Marsden     1989
  92P/1989 J1       1990 Apr.  2.1976  1.813632  0.663210 12.5   162.8355  182.5148   18.7156  90 Apr. 19    30     1977    -    1989    9    Sanguin                     Marsden     1989
  93P/1980 X1       1980 Sept. 3.4227  1.675702  0.614527  9.06   72.5590  343.0292   12.2997  80 Aug. 29    26     1980    -    1990    9    Lovas 1                     Green       1990
  93P/1989 N2       1989 Oct. 10.5047  1.679630  0.614232  9.09   73.6085  342.4235   12.2040  89 Oct.  1    26     1980    -    1990    9    Lovas 1                     Green       1990
  94P/1984 E1       1984 Jan.  5.9526  2.124606  0.383274  6.39   91.2887   72.5356    6.2478  84 Jan. 21    42     1984    -    1989    9    Russell 4                   Marsden     1994
  94P/1989 X2       1990 July  6.8122  2.222171  0.366322  6.57   93.0411   71.0370    6.1913  90 July  8    42     1984    -    1989    9    Russell 4                   Marsden     1994
  94P               1997 Feb.  3.4715  2.229237  0.365107  6.58   93.2681   70.9692    6.1881  97 Feb.  1    42     1984    -    1989    9    Russell 4                   Marsden     1994
  95P               1895 Mar. 16.8215  8.404520  0.376808 49.5   336.2382  210.5085    6.9854  95 Mar. 28   209     1895    -    1993    9    Chiron                      Ziolkowski  1993
  95P               1945 Aug. 29.1615  8.462528  0.383750 50.9   338.8990  209.4902    6.9195  45 Aug. 13   209     1895    -    1993    9    Chiron                      Ziolkowski  1993
  95P/1977 UB       1996 Feb. 14.7537  8.453942  0.383112 50.7   339.5529  209.3854    6.9299  96 Feb.  7   209     1895    -    1993    9    Chiron                      Ziolkowski  1993
  96P/1986 J2       1986 Apr. 23.5167  0.126773  0.958012  5.25   14.5337   94.5006   59.9882  86 May  10    94     1986    -    1991    9    Machholz 1                  Marsden     1993
  96P               1991 July 21.9825  0.125546  0.958369  5.24   14.5363   94.5175   60.1461  91 July  3    94     1986    -    1991    9    Machholz 1                  Marsden     1993
  97P/1906 V2       1906 Oct. 10.0773  1.631250  0.584498  7.78  199.7759  195.8763   14.6221  06 Sept.27   115*    1906    -    1991    9    Metcalf-Brewington          Nakano      1991
  97P/1991 A1       1991 Jan.  5.6146  1.591466  0.593843  7.76  208.0425  187.7869   13.0277  91 Jan. 24   115*    1906    -    1991    9    Metcalf-Brewington          Nakano      1991
  98P/1984 O1       1984 May  24.9577  1.594606  0.573939  7.24  147.5738  124.8967    9.4656  84 May  20   152     1984    -    1991    9    Takamizawa                  Marsden     1992
  98P/1991 D1       1991 Aug. 17.9155  1.589779  0.574592  7.22  147.6789  124.9190    9.4795  91 Aug. 12   152     1984    -    1991    9    Takamizawa                  Marsden     1992
