  30P               1965 Aug.  8.0406  1.983254  0.486895  7.60    9.4346  121.8171    8.3006  65 Aug. 28   172*    1949       1996      9                                Marsden     1997
  30P               1973 Mar. 21.3494  1.994721  0.485362  7.63    9.4877  121.7757    8.2906  73 Mar. 19   172*    1949       1996      9                                Marsden     1997
  30P               1980 Oct. 29.7457  1.981568  0.487104  7.59    9.4992  121.7674    8.3022  80 Nov. 17   172*    1949       1996      9                                Marsden     1997
  30P               1988 May   9.9838  1.869290  0.503012  7.29   13.0586  119.8064    8.1348  88 Apr. 29   172*    1949       1996      9                                Marsden     1997
  30P               1995 Sept. 3.3308  1.873605  0.502492  7.31   13.2906  119.7398    8.1292  95 Aug. 31   172*    1949       1996      9                                Marsden     1996
  31P/1929 B1       1929 Mar. 23.1948  2.090341  0.394618  6.42  357.8156  126.9496    3.7240  29 Mar. 10   104*    1929       1955      9    Schwassmann-Wachmann 2      Marsden     1973
  31P/1934 X1       1935 Aug. 28.6272  2.094649  0.393889  6.42  358.0700  126.9131    3.7241  35 Aug. 26   104*    1929       1955      9                                Marsden     1973
  31P               1942 Feb. 13.8388  2.143689  0.385405  6.51  358.1077  126.6632    3.7209  42 Feb. 10   104*    1929       1955      9                                Marsden     1973
  31P               1948 Aug. 23.6464  2.152260  0.383756  6.53  358.2055  126.6392    3.7194  48 Sept. 6   104*    1929       1955      9                                Marsden     1973
  31P               1955 Feb. 27.1979  2.150370  0.384270  6.53  357.9458  126.6347    3.7209  55 Feb. 22   118*    1941       1969      9                                Marsden     1973
  31P               1961 Sept. 5.0518  2.157246  0.382859  6.54  357.7724  126.6228    3.7191  61 Sept.18   146*    1960       1988      9                                Forti       1989
  31P               1968 Mar. 14.2751  2.147422  0.384406  6.52  357.7383  126.6165    3.7224  68 Mar.  5   146*    1960       1988      9                                Forti       1989
  31P               1974 Sept.12.3360  2.142177  0.385532  6.51  357.3836  126.5951    3.7228  74 Sept.30    99*    1973       1989      9                                Nakano      1990
  31P               1981 Mar. 17.0389  2.135018  0.386704  6.50  357.5338  126.5666    3.7255  81 Mar. 17    99*    1973       1989      9                                Nakano      1990
  31P               1987 Aug. 30.4704  2.071453  0.398414  6.39  357.9621  126.2857    3.7515  87 Sept. 2    99*    1973       1989      9                                Nakano      1990
  31P               1994 Jan. 23.9091  2.070266  0.398745  6.39  358.2177  126.2470    3.7530  94 Jan.  8    99*    1973       1989      9                                Nakano      1991
  32P/1926 V1       1927 Mar. 22.1980  1.772493  0.574949  8.52   38.5085   66.6027   13.7657  27 Mar. 21    71*    1926       1944      9    Comas Sola                  Forti       1983
  32P/1935 P1       1935 Oct.  6.5759  1.777142  0.574447  8.53   38.8135   66.3790   13.7246  35 Oct.  5    71*    1926       1944      9                                Forti       1983
  32P               1944 Apr. 11.4962  1.766569  0.575761  8.50   38.8844   66.3951   13.7341  44 Apr. 20    69*    1935       1953      9                                Forti       1983
  32P               1952 Sept.10.7805  1.766919  0.576976  8.54   39.9718   63.5840   13.4699  52 Sept.25    79*    1943       1962      9                                Forti       1983
  32P               1961 Apr.  4.0444  1.777192  0.576102  8.58   40.0449   63.5181   13.4442  61 Apr. 11    89*    1951       1970      9                                Forti       1983
  32P               1969 Oct. 29.0639  1.768760  0.576931  8.55   40.0895   63.4256   13.4501  69 Oct. 26   133*    1969       1995      9                                Marsden     1996
  32P               1978 Sept.24.2288  1.869861  0.565820  8.94   42.8662   63.0987   12.9603  78 Sept. 9   133*    1969       1995      9                                Marsden     1996
  32P               1987 Aug. 18.7054  1.830264  0.569819  8.78   45.5462   61.0549   12.9553  87 Sept. 2   133*    1969       1995      9                                Marsden     1996
  32P               1996 June 10.4995  1.846365  0.567795  8.83   45.7701   60.8705   12.9168  96 June  6   133*    1969       1995      9                                Marsden     1995
  33P/1909 X1       1909 Nov. 29.2276  1.381831  0.602623  6.48    3.5161   72.2211   19.4533  09 Nov. 20   109     1909       1964      8    Daniel                      Belous      1979
  33P/1937 B1       1937 Jan. 27.8455  1.535656  0.573200  6.83    6.0611   71.1593   19.8261  37 Jan. 27    26*    1937       1964      9                                Marsden     1986
  33P               1943 Nov. 22.5188  1.526813  0.574618  6.80    6.1251   71.1213   19.8537  43 Nov. 12    26*    1937       1964      9                                Marsden     1986
  33P               1950 Aug. 23.9098  1.464540  0.586273  6.66    7.2596   70.4274   19.7040  50 Aug. 27    26*    1937       1964      9                                Marsden     1986
  33P               1964 Apr. 21.2075  1.661471  0.549971  7.09   10.7883   69.1977   20.1457  64 May   5    18*    1964       1986      9                                Nakano      1988
  33P               1978 July  8.4050  1.661594  0.549951  7.09   10.8410   69.1799   20.1416  78 June 21    38*    1979       1993      9                                Nakano      1997
  33P               1985 Aug.  4.2388  1.651106  0.551807  7.07   10.8387   69.1360   20.1443  85 Aug.  3    38*    1979       1993      9                                Nakano      1997
  33P               1992 Sept. 1.6725  1.649445  0.551966  7.06   11.0074   69.0533   20.1360  92 Sept.15    38*    1979       1993      9                                Nakano      1997
  34D/1927 L1       1927 June 14.5551  1.213687  0.758734 11.3   209.8723   68.0902   11.6352  27 June  9    47     1927       1938      9    Gale                        Marsden     1968
  34D/1938 J1       1938 June 18.4832  1.182907  0.760719 11.0   209.1572   67.9235   11.7281  38 July  1    47     1927       1938      9                                Marsden     1968
  35P/1788 Y1       1788 Nov. 20.637   0.74902   0.97483   162    29.572   355.973    63.846   88 Nov. 23    19     1788       1940      5    Herschel-Rigollet           Marsden     1974
  35P/1939 O1       1939 Aug.  9.464   0.74849   0.97405   155    29.298   355.980    64.207   39 Aug.  5    75     1788       1940      5                                Marsden     1974
  36P/1925 QD       1926 Feb.  4.16    2.4837    0.3497    7.46  190.40    189.57     10.22    26 Feb. 14           1925       1964      9    Whipple                     Nakano      1989
  36P/1933 U1       1933 Aug.  1.4374  2.496921  0.348190  7.50  190.5476  189.5086   10.2064  33 July 27    97*    1933       1964      9                                Marsden     1986
  36P/1940 R1       1941 Jan. 22.3861  2.484800  0.350154  7.48  190.4404  189.5226   10.2167  41 Jan.  6    97*    1933       1964      9                                Marsden     1986
  36P               1948 June 25.7395  2.448889  0.355573  7.41  190.1028  189.3035   10.2412  48 June 18    97*    1933       1964      9                                Marsden     1986
  36P               1955 Nov. 29.7484  2.449715  0.355618  7.41  190.4416  189.2179   10.2442  55 Nov. 29   156*    1955       1996      9                                Williams    1999
  36P               1963 Apr. 28.7438  2.471075  0.352738  7.46  189.9887  189.0991   10.2374  63 May  11   156*    1955       1996      9                                Williams    1999
  36P               1970 Oct.  9.4198  2.479510  0.351134  7.47  189.8090  189.1007   10.2292  70 Oct. 21   156*    1955       1996      9                                Williams    1999
  36P               1978 Mar. 27.5495  2.468639  0.352245  7.44  189.9684  189.0463   10.2398  78 Apr.  2   156*    1955       1996      9                                Williams    1999
  36P               1986 June 25.0539  3.077548  0.260618  8.49  202.0421  182.5042    9.9369  86 June 19   156*    1955       1996      9                                Williams    1999
  36P               1994 Dec. 22.4263  3.093880  0.258713  8.53  201.8749  182.4958    9.9271  95 Jan.  3   156*    1955       1996      9                                Williams    1999
  37P/1929 P1       1929 June 26.0438  1.528199  0.555842  6.38  259.5310   26.4265    4.6446  29 July  8    52*    1929       1948      9    Forbes                      Marsden     1972
  37P/1942 L1       1942 Apr. 16.4168  1.548694  0.552045  6.43  259.6593   26.2565    4.6288  42 May   1    43*    1942       1961      9                                Marsden     1972
  37P               1948 Sept.16.1224  1.545216  0.552742  6.42  259.7779   26.1062    4.6265  48 Sept. 6    43*    1942       1961      9                                Marsden     1972
  37P               1961 July 24.7577  1.544683  0.553020  6.42  259.7659   26.0483    4.6257  61 Aug.  9    43*    1942       1961      9                                Marsden     1972
  37P               1974 May  19.8559  1.533087  0.555066  6.40  259.9595   25.8596    4.6302  74 June  2    54*    1974       1987      9                                Nakano      1988
  37P               1980 Sept.24.7742  1.479060  0.564877  6.27  262.5767   23.6790    4.6707  80 Oct.  8    54*    1974       1987      9                                Nakano      1988
  37P               1987 Jan.  1.6764  1.474585  0.565673  6.26  262.7553   23.5722    4.6707  87 Jan.  5   114*    1980       1999      9                                Marsden     1999
  37P               1993 Mar. 14.6781  1.446852  0.568057  6.13  310.5397  334.4569    7.1593  93 Apr.  3   114*    1980       1999      9                                Marsden     1999
  37P               1999 May   4.1893  1.446022  0.568121  6.13  310.7044  334.3674    7.1628  99 May  22   114*    1980       1999      9                                Marsden     1999
  38P/1867 B1       1867 Jan. 20.6477T 1.575367  0.858435 37.1   357.5370   80.3159   18.2037  67 Feb.  3   264*    1867       1981      9    Stephan-Oterma              Yeomans     1986
  38P/1942 V1       1942 Dec. 19.0897  1.595294  0.860984 38.9   358.2911   79.2869   17.9017  42 Dec. 27   264*    1867       1981      9                                Yeomans     1986
  38P/1980 L2       1980 Dec.  5.1658  1.574354  0.859981 37.7   358.1821   79.1906   17.9818  80 Dec.  7   264*    1867       1981      9                                Yeomans     1986
  39P/1943 G1       1942 Aug. 21.0859  3.388893  0.144722  7.89  354.7062  155.8385    3.9836  42 Aug. 29   222     1942       1962      9    Oterma                      Marsden     1970
  39P               1950 July 16.4698  3.404882  0.142763  7.92  354.8208  155.7970    3.9825  50 July 18   222     1942       1962      9                                Marsden     1970
  39P               1958 June 10.5008  3.387823  0.144488  7.88  354.9040  155.7764    3.9861  58 June  6   222     1942       1962      9                                Marsden     1970
  40P/1939 CB       1939 Apr. 26.0748  1.762386  0.634292 10.6    44.3608  136.2408   11.2662  39 Apr.  7   291*    1939       1993      9    Vaisala 1                   Williams    1999
  40P/1949 Y1       1949 Nov. 11.2550  1.752308  0.635059 10.5    44.3422  136.1399   11.2766  49 Nov. 20   291*    1939       1993      9                                Williams    1999
  40P               1960 May  10.8363  1.741509  0.635805 10.5    44.4615  136.1057   11.2862  60 May  26   291*    1939       1993      9                                Williams    1999
  40P               1971 Sept.12.3057  1.866070  0.628967 11.3    49.7274  135.4183   11.4760  71 Sept. 6   291*    1939       1993      9                                Williams    1999
  40P               1982 July 30.5755  1.799800  0.633425 10.9    47.9542  135.1886   11.6017  82 Aug. 19   291*    1939       1993      9                                Williams    1999
  40P               1993 Apr. 29.1715  1.783016  0.634716 10.8    47.3841  135.0772   11.5961  93 May  13   291*    1939       1993      9                                Williams    1999
  41P/1858 J1       1858 May   3.584   1.14037   0.62718   5.35   25.775   177.810    18.899   58 May   1    55*    1858       1951      9    Tuttle-Giacobini-Kresak     Marsden     1974
  41P/1907 L1       1907 May  29.0865  1.164914  0.629489  5.57   36.2766  167.7302   13.9130  07 May  25    91*    1907       1962      9                                Marsden     1974
  41P/1951 H1       1951 May   9.3695  1.116470  0.640579  5.47   37.9415  166.3385   13.7843  51 Apr. 24   106*    1951       1973      9                                Marsden     1974
  41P               1962 Apr. 23.8779  1.122558  0.639208  5.49   38.0107  166.2660   13.7576  62 Apr.  6   106*    1951       1973      9                                Marsden     1974
  41P               1973 May  30.0862  1.151942  0.633025  5.56   38.7816  165.8479   13.5907  73 June  7    46*    1973       1989      9                                Nakano      1992
  41P               1978 Dec. 25.8114  1.123759  0.642957  5.58   49.3904  154.0144    9.9353  79 Jan.  7    46*    1973       1989      9                                Nakano      1992
  41P               1990 Feb.  8.1951  1.068093  0.655705  5.46   61.5897  141.5530    9.2249  90 Jan. 29    42*    1978       1995      9                                Nakano      1998
  41P               1995 July 28.7995  1.065316  0.656371  5.46   61.6799  141.4972    9.2252  95 July 22    42*    1978       1995      9                                Nakano      1998
  42P/1929 P2       1929 June 28.6140  2.041922  0.584631 10.9   140.7635  159.1688    3.6790  29 July  8    68*    1929       1993      9    Neujmin 3                   Williams    1999
  42P/1951 J1       1951 May  26.8355  2.031584  0.587974 10.9   144.8083  156.8408    3.7546  51 June  3    68*    1929       1993      9                                Williams    1999
  42P               1972 May  16.5190  1.976243  0.589715 10.6   146.9592  150.8596    3.8808  72 May   3    68*    1929       1993      9                                Williams    1999
  42P               1993 Nov. 13.0523  2.001242  0.586041 10.6   147.0105  150.4258    3.9867  93 Nov. 29    68*    1929       1993      9                                Williams    1999
  43P/1924 Y1       1925 Jan. 11.3809  2.428340  0.371668  7.60  180.2014  261.3894   23.6848  25 Jan. 10    35     1924       1952      9    Wolf-Harrington             Marsden     1985
  43P/1951 T2       1952 Feb.  6.6837  1.599119  0.540671  6.50  186.8844  254.9941   18.4932  52 Jan. 29   110*    1951       1978      9                                Nakano      1983
  43P               1958 Aug. 11.4174  1.604504  0.539854  6.51  187.0062  254.9431   18.4779  58 Aug. 25   110*    1951       1978      9                                Nakano      1983
  43P               1965 Feb. 15.5527  1.614447  0.538114  6.53  186.9999  254.9328   18.4581  65 Feb.  9   110*    1951       1978      9                                Nakano      1983
  43P               1971 Sept. 1.1802  1.621816  0.536763  6.55  186.9923  254.9184   18.4331  71 Sept. 6   110*    1951       1978      9                                Nakano      1983
  43P               1978 Mar. 15.8826  1.614573  0.538021  6.53  186.9594  254.9301   18.4576  78 Apr.  2    89*    1977       1997      9                                Marsden     1997
  43P               1984 Sept.22.7551  1.615896  0.537727  6.54  186.8419  254.9281   18.4479  84 Sept.17   203*    1984       1998      9                                Nakano      1998
  43P               1991 Apr.  4.8286  1.607836  0.539049  6.51  186.9528  254.8897   18.4720  91 Apr. 14   203*    1984       1998      9                                Nakano      1998
  43P               1997 Sept.29.2167  1.581824  0.543978  6.46  187.1328  254.7561   18.5103  97 Sept.29   203*    1984       1998      9                                Nakano      1998
  44P/1947 R1       1947 Aug. 19.5134  1.866588  0.468923  6.59   43.8906  298.1087    7.1297  47 Aug.  3    46     1947       1967      9    Reinmuth 2                  Marsden     1968
  44P/1953 N1       1954 Mar. 27.0626  1.868113  0.468544  6.59   44.2058  297.9498    7.1204  54 Apr.  8    46     1947       1967      9                                Marsden     1968
  44P               1960 Nov. 24.8117  1.932493  0.456843  6.71   45.4405  296.9199    6.9943  60 Dec. 12    46     1947       1967      9                                Marsden     1968
  44P               1967 Aug. 18.2377  1.942051  0.455450  6.73   45.5936  296.8358    6.9837  67 Aug. 18   310     1967       1996      9                                Marsden     1998
  44P               1974 May   8.1445  1.941044  0.455777  6.74   45.3829  296.8394    6.9828  74 Apr. 23   310*    1967       1996      9                                Marsden     1998
  44P               1981 Jan. 29.9411  1.945849  0.454911  6.74   45.3633  296.7901    6.9731  81 Feb.  5   310*    1967       1996      9                                Marsden     1998
  44P               1987 Oct. 25.6880  1.936009  0.456490  6.72   45.4172  296.7530    6.9795  87 Oct. 12   310*    1967       1996      9                                Marsden     1998
  44P               1994 June 29.6744  1.893055  0.464114  6.64   45.8772  296.1695    6.9822  94 June 17   310*    1967       1996      9                                Marsden     1998
  44P               2001 Feb. 19.9969  1.889711  0.464520  6.63   46.1014  296.0692    6.9817  01 Feb. 20   310*    1967       1996      9                                Marsden     1998
  45P/1948 X1       1948 Nov. 17.7165  0.559269  0.814203  5.22  184.0995  233.8172   13.1565  48 Nov. 25    28*    1948       1964      9    Honda-Mrkos-Pajdusakova     Marsden     1978
  45P/1954 C1       1954 Feb.  5.1055  0.555636  0.815093  5.21  184.1106  233.8089   13.1920  54 Jan. 18    28*    1948       1964      9                                Marsden     1978
  45P               1964 July  6.5609  0.555742  0.815018  5.21  184.1073  233.8490   13.1929  64 July 24    28*    1948       1964      9                                Marsden     1978
  45P               1969 Sept.22.9774  0.558688  0.814282  5.22  184.1401  233.8278   13.1663  69 Sept.16    46*    1969       1980      9                                Nakano      1989
  45P               1974 Dec. 28.1442  0.578870  0.809102  5.28  184.5436  233.7026   13.1302  74 Dec. 19    31*    1974       1990      9                                Marsden     1992
  45P               1980 Apr. 11.0807  0.580619  0.808627  5.28  184.6110  233.6446   13.1142  80 May   1   135*    1980       1996      9                                Nakano      1998
  45P               1985 May  23.8569  0.542356  0.821668  5.30  325.7079   89.3713    4.2152  85 May  15   135*    1980       1996      9                                Nakano      1998
  45P               1990 Sept.12.6823  0.541258  0.821883  5.30  325.7901   89.3031    4.2196  90 Sept.26   135*    1980       1996      9                                Nakano      1998
  45P               1995 Dec. 25.9845  0.532052  0.824246  5.27  326.0597   89.1496    4.2482  95 Dec. 29   135*    1980       1996      9                                Nakano      1998
  46P/1948 A1       1947 Dec.  2.9379  1.634969  0.540478  6.71  343.5511   87.1812   13.3558  47 Dec.  1    36*    1948       1975      9    Wirtanen                    Marsden     1986
  46P/1954 R2       1954 Aug. 13.5089  1.625248  0.542051  6.69  343.5525   87.1567   13.3765  54 Aug.  6    36*    1948       1975      9                                Marsden     1986
  46P               1961 Apr. 15.2329  1.618087  0.543285  6.67  343.5305   87.1373   13.3887  61 Apr. 11    21*    1960       1986      9                                Nakano      1987
  46P               1967 Dec. 15.6464  1.612372  0.544225  6.65  343.6295   87.0729   13.4019  67 Dec. 16    21*    1960       1986      9                                Nakano      1987
  46P               1974 July  5.6479  1.255701  0.614255  5.87  351.8580   84.2087   12.2672  74 July 12    21*    1960       1986      9                                Nakano      1987
  46P               1986 Mar. 19.1319  1.084626  0.652021  5.50  356.0657   82.3347   11.6792  86 Mar. 31    15*    1985       1996      9                                Marsden     1997
  46P               1991 Sept.20.6232  1.083299  0.652244  5.50  356.1664   82.2927   11.6819  91 Sept.21    80     1991       1997      9                                Marsden     1997
  46P               1997 Mar. 14.1501  1.063769  0.656770  5.46  356.3419   82.2051   11.7224  97 Mar. 13    80     1991       1997      9                                Marsden     1997
  47P/1948 Q1       1948 Oct.  4.7790  2.311000  0.395602  7.48  348.9080    3.0360   12.5197  48 Oct. 16   571*    1948       1997      9    Ashbrook-Jackson            Nakano      1998
  47P/1955 H1       1956 Apr.  6.1746  2.324516  0.393808  7.51  349.0928    2.9798   12.4991  56 Mar. 28   571*    1948       1997      9                                Nakano      1998
  47P               1963 Oct.  2.1743  2.314084  0.395749  7.49  348.9567    2.9766   12.5131  63 Oct. 18   571*    1948       1997      9                                Nakano      1998
  47P               1971 Mar. 13.4414  2.284584  0.399763  7.43  348.8322    2.8452   12.5328  71 Mar. 30   571*    1948       1997      9                                Nakano      1998
  47P               1978 Aug. 19.8779  2.284208  0.399857  7.43  349.0173    2.7538   12.5317  78 July 31   571*    1948       1997      9                                Nakano      1998
  47P               1986 Jan. 24.3787  2.306953  0.396417  7.47  348.8177    2.6483   12.5115  86 Jan. 10   571*    1948       1997      9                                Nakano      1998
  47P               1993 July 14.0538  2.316287  0.394905  7.49  348.6895    2.6656   12.5010  93 Aug.  1   571*    1948       1997      9                                Nakano      1998
  47P               2001 Jan.  6.4952  2.305365  0.396093  7.46  348.8845    2.6022   12.5134  01 Jan. 11   571*    1948       1997      9                                Nakano      1998
  48P/1949 Q1       1949 Sept.16.5223  2.248053  0.377455  6.86  206.1594  118.8624   13.8685  49 Sept. 1   116*    1949       1997      9    Johnson                     Nakano      1997
  48P/1956 P1       1956 July 26.9065  2.258801  0.375473  6.88  206.0390  118.8430   13.8538  56 July 26   116*    1949       1997      9                                Nakano      1997
  48P               1963 June  9.1827  2.247209  0.377503  6.86  206.0677  118.8317   13.8650  63 June 20   116*    1949       1997      9                                Nakano      1997
  48P               1970 Mar. 30.0449  2.199955  0.385438  6.77  206.0234  118.5348   13.8986  70 Apr.  4   116*    1949       1997      9                                Nakano      1997
  48P               1977 Jan.  8.4309  2.195656  0.386063  6.76  206.2320  118.4720   13.9033  77 Jan. 17   116*    1949       1997      9                                Nakano      1997
  48P               1983 Dec.  3.2185  2.302017  0.367494  6.94  208.1763  117.4005   13.6741  83 Dec. 12   116*    1949       1997      9                                Nakano      1997
  48P               1990 Nov. 18.9624  2.312556  0.366149  6.97  208.2998  117.3494   13.6611  90 Nov.  5   116*    1949       1997      9                                Nakano      1997
  48P               1997 Oct. 31.8492  2.308302  0.367261  6.97  207.9913  117.3538   13.6644  97 Nov.  8   116*    1949       1997      9                                Nakano      1997
  49P/1951 C2       1950 Dec. 18.9221  1.386444  0.610264  6.71  326.2873  125.3965   17.1838  50 Dec. 25   268*    1951       1999      9    Arend-Rigaux                Williams    1999
  49P/1958 B1       1957 Sept. 6.5867  1.385817  0.610426  6.71  326.4157  125.3044   17.1960  57 Aug. 30   268*    1951       1999      9                                Williams    1999
  49P               1964 June  5.6513  1.437142  0.600261  6.82  328.8895  122.2690   17.8432  64 June 14   268*    1951       1999      9                                Williams    1999
  49P               1971 Apr.  6.0177  1.444378  0.599093  6.84  328.9532  122.2376   17.8295  71 Mar. 30   268*    1951       1999      9                                Williams    1999
  49P               1978 Feb.  2.4830  1.441671  0.599572  6.83  329.0031  122.2058   17.8519  78 Feb. 21   268*    1951       1999      9                                Williams    1999
  49P               1984 Dec.  1.4115  1.446190  0.598742  6.84  328.9220  122.2343   17.8404  84 Dec.  6   268*    1951       1999      9                                Williams    1999
  49P               1991 Oct.  2.7170  1.437829  0.600049  6.82  329.0759  122.1342   17.8840  91 Sept.21   268*    1951       1999      9                                Williams    1999
  49P               1998 July 12.5947  1.368591  0.611541  6.61  330.5615  121.7293   18.2907  98 July  6   268*    1951       1999      9                                Williams    1999
  50P/1951 T1       1951 Nov. 23.4090  1.820976  0.535569  7.76   44.4881  358.3927   21.7062  51 Nov. 10    58*    1951       1991      9    Arend                       Marsden     1997
  50P/1959 N1       1959 Sept. 1.2031  1.831540  0.533958  7.79   44.5941  358.3066   21.6552  59 Aug. 20    58*    1951       1991      9                                Marsden     1997
  50P               1967 June 13.6617  1.822123  0.535165  7.76   44.6859  358.2248   21.6689  67 May  30    58*    1951       1991      9                                Marsden     1997
  50P               1975 May  24.6979  1.846919  0.537638  7.98   46.9222  356.3565   19.9620  75 May  28    58*    1951       1991      9                                Marsden     1997
  50P               1983 May  22.4000  1.856897  0.536395  8.02   46.9303  356.3247   19.9330  83 May  26    58*    1951       1991      9                                Marsden     1997
  50P               1991 May  26.0398  1.850059  0.537035  7.99   47.0709  356.1944   19.9353  91 May  24    58*    1951       1991      9                                Marsden     1997
  51P/1953 P1       1953 Sept.22.1413  1.693984  0.535909  6.97  219.3887  137.3008   11.5955  53 Sept.20    37*    1953       1980      9    Harrington                  Forti       1989
  51P/1960 P1       1960 June 28.1914  1.582449  0.559208  6.80  232.8613  119.8229    8.6847  60 July  5    37*    1953       1980      9                                Forti       1989
  51P               1980 Dec. 24.5672  1.604468  0.555766  6.86  233.0480  119.6269    8.6476  80 Dec. 27   170*    1980       1995      9                                Marsden     1998
  51P               1987 Oct. 31.7870  1.595911  0.557135  6.84  233.0520  119.6161    8.6537  87 Oct. 12   170*    1980       1995      9                                Marsden     1998
  51P               1994 Aug. 23.2346  1.571889  0.561340  6.78  233.4552  119.2629    8.6557  94 Sept. 5   170*    1980       1995      9                                Marsden     1998
  52P/1955 F1       1954 Dec. 12.8464  1.774228  0.524187  7.20  338.0895  146.6416   16.8220  54 Dec.  4    22*    1955       1969      9    Harrington-Abell            Forti       1989
  52P/1962 B1       1962 Feb. 23.7768  1.781280  0.523090  7.22  338.0212  146.6410   16.8100  62 Feb. 25    22*    1955       1969      9                                Forti       1989
  52P               1969 May  10.8195  1.773425  0.524050  7.19  338.0924  146.5809   16.8324  69 May  19    34     1968       1990      9                                Nakano      1996
  52P               1976 Apr. 21.8235  1.775968  0.540093  7.59  138.4465  337.4898   10.1707  76 Apr. 12   140*    1975       1998      9                                Nakano      1998
  52P               1983 Dec.  1.6698  1.785068  0.538837  7.62  138.5668  337.4303   10.1610  83 Dec. 12   140*    1975       1998      9                                Nakano      1998
  52P               1991 July  6.9290  1.774394  0.540437  7.59  138.6644  337.3444   10.1827  91 July  3   140*    1975       1998      9                                Nakano      1998
  52P               1999 Jan. 27.8772  1.755993  0.542909  7.53  138.8996  337.2882   10.2186  99 Jan. 22   140*    1975       1998      9                                Nakano      1998
  53P/1954 R1       1954 Feb. 20.7615  2.414454  0.550140 12.4   134.3761  149.6494    6.5843  54 Feb. 27   143     1954       1989      9    Van Biesbroeck              Muraoka     1992
  53P/1965 J1       1966 July 17.8176  2.409690  0.550420 12.4   134.2719  149.5052    6.5918  66 July 14   143     1954       1989      9                                Muraoka     1992
  53P               1978 Dec.  3.0221  2.395456  0.552515 12.4   134.2776  149.2518    6.6127  78 Nov. 28   143     1954       1989      9                                Muraoka     1992
  53P               1991 Apr. 24.7007  2.400908  0.552661 12.4   134.1726  149.1134    6.6137  91 Apr. 14   143     1954       1989      9                                Muraoka     1992
  54P/1844 Q1       1844 Sept. 2.9748T 1.186379  0.617410  5.46  279.0523   65.6261    2.9202  44 June 28    78     1844       1844      8    de Vico-Swift               Shaporev    1978
  54P/1894 W1       1894 Oct. 12.6265  1.391598  0.571921  5.86  296.7799   49.9680    2.9750  94 Oct. 19    18     1894       1965      9                                Nakano      1992
  54P/1965 M1       1965 Aug. 23.2749  1.624446  0.524433  6.31  325.4264   25.0688    3.6128  65 Aug. 28    18     1894       1965      9                                Nakano      1992
  55P/1366 U1       1366 Oct. 18.6685  0.976350  0.906343 33.7   164.5077  225.4236  162.2370  66 Oct. 19    60*    1366       1997      9    Tempel-Tuttle               Nakano      1997
  55P/1699 U1       1699 Oct. 10.8147  0.964132  0.908018 33.9   168.9153  230.6990  162.5495  99 Oct.  1    60*    1366       1997      9                                Nakano      1997
  55P/1865 Y1       1866 Jan. 11.6193  0.976534  0.906092 33.5   170.8935  233.2528  162.6902  65 Dec. 30   160*    1866       1998      9                                Nakano      1998
  55P/1965 M2       1965 Apr. 30.0085  0.981614  0.904465 32.9   172.5636  235.1151  162.7064  65 Apr. 30   160*    1866       1998      9                                Nakano      1998
  55P/1997 E1       1998 Feb. 28.0982  0.976577  0.905531 33.2   172.4988  235.2583  162.4860  98 Mar.  8   160*    1866       1998      9                                Nakano      1998
  56P/1959 B1       1958 Sept. 5.2218  2.543764  0.503927 11.6    44.3560  346.9626    8.1718  58 Aug. 25    83     1958       1997      9    Slaughter-Burnham           Williams    1999
  56P/1969 V1       1970 Apr. 13.3514  2.543698  0.504133 11.6    44.2857  346.7998    8.1656  70 Apr.  4    83     1958       1997      9                                Williams    1999
  56P               1981 Nov. 19.1248  2.544561  0.503887 11.6    44.1951  346.6312    8.1597  81 Nov. 12    83     1958       1997      9                                Williams    1999
  56P               1993 June 22.4191  2.543086  0.503561 11.6    44.1079  346.4445    8.1559  93 June 22    83     1958       1997      9                                Williams    1999
  57P/1941 O1       1941 July 21.2094  1.305191  0.583598  5.55   69.2493  230.3906    3.2582  41 July 25    86*    1941       1983      9    du Toit-Neujmin-Delporte    Marsden     1989
  57P/1970 N2       1970 Oct.  7.2171  1.672159  0.509742  6.30  114.2238  189.9747    2.8422  70 Oct. 21    35*    1970       1996      9                                Nakano      1997
  57P               1983 June  1.3252  1.708195  0.502849  6.37  115.1645  189.1494    2.8462  83 May  26    35*    1970       1996      9                                Nakano      1997
  57P               1989 Oct. 18.4651  1.715395  0.501673  6.39  115.3083  189.0545    2.8462  89 Oct.  1    35*    1970       1996      9                                Nakano      1997
  57P               1996 Mar.  5.6973  1.719698  0.500767  6.39  115.2084  188.9896    2.8454  96 Mar. 18    35*    1970       1996      9                                Nakano      1996
  58P/1936 S1       1936 Oct.  3.3680  1.462680  0.650596  8.57  197.2803  165.1350   13.2898  36 Sept.29    41*    1936       1978      9    Jackson-Neujmin             Forti       1989
  58P/1970 R1       1970 Aug.  6.4328  1.427645  0.654216  8.39  196.2450  163.9148   14.0619  70 Aug.  2    96*    1970       1995      9                                Nakano      1996
  58P               1978 Dec. 26.2209  1.425273  0.654443  8.38  196.2883  163.8227   14.0661  79 Jan.  7    96*    1970       1995      9                                Nakano      1996
  58P               1987 May  24.5244  1.437592  0.652555  8.42  196.6024  163.8171   14.0588  87 May   5    96*    1970       1995      9                                Nakano      1996
  58P               1995 Oct.  6.6057  1.381174  0.661418  8.24  200.3500  160.7184   13.4783  95 Oct. 10    96*    1970       1995      9                                Nakano      1995
